,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,ExtraTreesGini_BAG_L1,0.9491341991341992,0.9808917197452229,0.9491341991341992,0.5816947565543071,0.036200761795043945,0.04300093650817871,0.26556396484375,0.036200761795043945,0.04300093650817871,0.26556396484375,1,True,8
1,ExtraTreesEntr_BAG_L1,0.9437229437229437,0.9808917197452229,0.9437229437229437,0.5194288389513109,0.04700493812561035,0.05399966239929199,0.2605559825897217,0.04700493812561035,0.05399966239929199,0.2605559825897217,1,True,9
2,RandomForestEntr_BAG_L1,0.8582251082251081,0.9808917197452229,0.8582251082251081,0.5479868913857678,0.04699969291687012,0.04899954795837402,0.29670143127441406,0.04699969291687012,0.04899954795837402,0.29670143127441406,1,True,6
3,RandomForestGini_BAG_L1,0.8257575757575758,0.9808917197452229,0.8257575757575758,0.585440074906367,0.05299997329711914,0.04600191116333008,0.3252255916595459,0.05299997329711914,0.04600191116333008,0.3252255916595459,1,True,5
4,KNeighborsDist_BAG_L1,0.8095238095238094,0.9808917197452229,0.8095238095238094,0.45786516853932585,0.03099966049194336,0.01699972152709961,0.01699995994567871,0.03099966049194336,0.01699972152709961,0.01699995994567871,1,True,2
5,KNeighborsUnif_BAG_L1,0.8073593073593073,0.9808917197452229,0.8073593073593073,0.45786516853932585,0.024999618530273438,0.0859982967376709,0.012000560760498047,0.024999618530273438,0.0859982967376709,0.012000560760498047,1,True,1
6,LightGBMXT_BAG_L1,0.738095238095238,0.9808917197452229,0.738095238095238,0.7209737827715357,0.02599954605102539,0.022999286651611328,0.3769979476928711,0.02599954605102539,0.022999286651611328,0.3769979476928711,1,True,3
7,CatBoost_BAG_L1,0.712121212121212,0.9808917197452229,0.712121212121212,0.7607677902621723,0.04300117492675781,0.0449984073638916,10.667162895202637,0.04300117492675781,0.0449984073638916,10.667162895202637,1,True,7
8,WeightedEnsemble_L2,0.6753246753246752,0.9808917197452229,0.6753246753246752,0.8937265917602997,0.44847774505615234,0.33300089836120605,15.034704208374023,0.003999471664428711,0.0,0.14899945259094238,2,True,13
9,NeuralNetTorch_BAG_L1,0.6515151515151514,0.9808917197452229,0.6515151515151514,0.5945692883895131,0.3354780673980713,0.2220010757446289,2.1675472259521484,0.3354780673980713,0.2220010757446289,2.1675472259521484,1,True,11
10,LightGBM_BAG_L1,0.6406926406926405,0.9808917197452229,0.6406926406926405,0.7989232209737829,0.017999887466430664,0.024999380111694336,0.41299867630004883,0.017999887466430664,0.024999380111694336,0.41299867630004883,1,True,4
11,XGBoost_BAG_L1,0.5887445887445887,0.9808917197452229,0.5887445887445887,0.5926966292134831,0.10755062103271484,0.027998924255371094,1.0089962482452393,0.10755062103271484,0.027998924255371094,1.0089962482452393,1,True,10
12,LightGBMLarge_BAG_L1,0.5422077922077922,0.9808917197452229,0.5422077922077922,0.6282771535580524,0.021999597549438477,0.018002748489379883,1.260998010635376,0.021999597549438477,0.018002748489379883,1.260998010635376,1,True,12
