,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM_BAG_L1,0.7464539007092199,0.8980891719745223,0.7464539007092199,0.7128800442233278,0.048999786376953125,0.021999597549438477,0.47499895095825195,0.048999786376953125,0.021999597549438477,0.47499895095825195,1,True,4
1,LightGBMXT_BAG_L1,0.7393617021276595,0.8980891719745223,0.7393617021276595,0.7613045881702598,0.026000022888183594,0.021000146865844727,0.4179983139038086,0.026000022888183594,0.021000146865844727,0.4179983139038086,1,True,3
2,XGBoost_BAG_L1,0.7247340425531915,0.8980891719745223,0.7247340425531915,0.6887783305693753,0.10999917984008789,0.024999380111694336,1.128997802734375,0.10999917984008789,0.024999380111694336,1.128997802734375,1,True,10
3,WeightedEnsemble_L2,0.7247340425531915,0.8980891719745223,0.7247340425531915,0.8210060807075732,0.49074482917785645,0.46277618408203125,17.89347195625305,0.0009999275207519531,0.0009996891021728516,0.15000033378601074,2,True,13
4,CatBoost_BAG_L1,0.7242907801418439,0.8980891719745223,0.7242907801418439,0.8022111663902709,0.04499959945678711,0.04500007629394531,13.686165809631348,0.04499959945678711,0.04500007629394531,13.686165809631348,1,True,7
5,RandomForestEntr_BAG_L1,0.7072251773049646,0.8980891719745223,0.7072251773049646,0.7275290215588723,0.1130068302154541,0.04600024223327637,0.36395740509033203,0.1130068302154541,0.04600024223327637,0.36395740509033203,1,True,6
6,LightGBMLarge_BAG_L1,0.7039007092198581,0.8980891719745223,0.7039007092198581,0.719126589275843,0.055002689361572266,0.021000385284423828,1.3869972229003906,0.055002689361572266,0.021000385284423828,1.3869972229003906,1,True,12
7,RandomForestGini_BAG_L1,0.6841755319148937,0.8980891719745223,0.6841755319148937,0.7547263681592039,0.05200004577636719,0.04500150680541992,0.3220095634460449,0.05200004577636719,0.04500150680541992,0.3220095634460449,1,True,5
8,NeuralNetTorch_BAG_L1,0.6276595744680851,0.8980891719745223,0.6276595744680851,0.6149253731343284,0.2577366828918457,0.21877598762512207,2.9786808490753174,0.2577366828918457,0.21877598762512207,2.9786808490753174,1,True,11
9,ExtraTreesGini_BAG_L1,0.6150265957446809,0.8980891719745223,0.6150265957446809,0.6278054173576562,0.048749446868896484,0.04300045967102051,0.26218080520629883,0.048749446868896484,0.04300045967102051,0.26218080520629883,1,True,8
10,ExtraTreesEntr_BAG_L1,0.5957446808510638,0.8980891719745223,0.5957446808510638,0.7060254284134881,0.03200197219848633,0.045000553131103516,0.2846696376800537,0.03200197219848633,0.045000553131103516,0.2846696376800537,1,True,9
11,KNeighborsUnif_BAG_L1,0.5811170212765957,0.8980891719745223,0.5811170212765957,0.6727473742399116,0.015999794006347656,0.0859994888305664,0.01199960708618164,0.015999794006347656,0.0859994888305664,0.01199960708618164,1,True,1
12,KNeighborsDist_BAG_L1,0.5802304964539007,0.8980891719745223,0.5802304964539007,0.6780541735765617,0.03199934959411621,0.018000125885009766,0.024999618530273438,0.03199934959411621,0.018000125885009766,0.024999618530273438,1,True,2
