,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestGini_BAG_L1,0.7316017316017316,0.9808917197452229,0.7316017316017316,0.6142825655719639,0.055001258850097656,0.0650017261505127,0.3469998836517334,0.055001258850097656,0.0650017261505127,0.3469998836517334,1,True,5
1,NeuralNetTorch_BAG_L1,0.6839826839826839,0.9808917197452229,0.6839826839826839,0.5997355080449637,0.3279998302459717,0.23499822616577148,2.7199950218200684,0.3279998302459717,0.23499822616577148,2.7199950218200684,1,True,11
2,CatBoost_BAG_L1,0.6450216450216449,0.9808917197452229,0.6450216450216449,0.7458673132025567,0.04294896125793457,0.04999899864196777,13.56849718093872,0.04294896125793457,0.04999899864196777,13.56849718093872,1,True,7
3,RandomForestEntr_BAG_L1,0.6179653679653679,0.9808917197452229,0.6179653679653679,0.623649988979502,0.05904984474182129,0.051000118255615234,0.3379979133605957,0.05904984474182129,0.051000118255615234,0.3379979133605957,1,True,6
4,LightGBMLarge_BAG_L1,0.6060606060606061,0.9808917197452229,0.6060606060606061,0.7223936521930792,0.029999256134033203,0.02299976348876953,1.4009971618652344,0.029999256134033203,0.02299976348876953,1.4009971618652344,1,True,12
5,WeightedEnsemble_L2,0.6017316017316017,0.9808917197452229,0.6017316017316017,0.800749393872603,0.12494754791259766,0.1159982681274414,16.145490407943726,0.003000020980834961,0.0,0.15799951553344727,2,True,13
6,LightGBM_BAG_L1,0.5865800865800865,0.9808917197452229,0.5865800865800865,0.7421203438395416,0.02099919319152832,0.02100062370300293,0.5199985504150391,0.02099919319152832,0.02100062370300293,0.5199985504150391,1,True,4
7,ExtraTreesGini_BAG_L1,0.5562770562770563,0.9808917197452229,0.5562770562770563,0.633899052237161,0.04830527305603027,0.04999995231628418,0.29799962043762207,0.04830527305603027,0.04999995231628418,0.29799962043762207,1,True,8
8,XGBoost_BAG_L1,0.5281385281385281,0.9808917197452229,0.5281385281385281,0.7421203438395416,0.11999940872192383,0.03200030326843262,1.0995066165924072,0.11999940872192383,0.03200030326843262,1.0995066165924072,1,True,10
9,LightGBMXT_BAG_L1,0.5216450216450216,0.9808917197452229,0.5216450216450216,0.746748953052678,0.0280001163482666,0.021998882293701172,0.4979979991912842,0.0280001163482666,0.021998882293701172,0.4979979991912842,1,True,3
10,KNeighborsUnif_BAG_L1,0.42207792207792205,0.9808917197452229,0.42207792207792205,0.5095878333700683,0.02499985694885254,0.08699941635131836,0.014000415802001953,0.02499985694885254,0.08699941635131836,0.014000415802001953,1,True,1
11,KNeighborsDist_BAG_L1,0.42207792207792205,0.9808917197452229,0.42207792207792205,0.5082653735948864,0.027999162673950195,0.017999887466430664,0.0260007381439209,0.027999162673950195,0.017999887466430664,0.0260007381439209,1,True,2
12,ExtraTreesEntr_BAG_L1,0.4101731601731602,0.9808917197452229,0.4101731601731602,0.6077804716773199,0.04500412940979004,0.04900026321411133,0.3209993839263916,0.04500412940979004,0.04900026321411133,0.3209993839263916,1,True,9
