,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestGini_BAG_L1,0.9415584415584415,0.9808917197452229,0.9415584415584415,0.6502990242367014,0.05702614784240723,0.043999671936035156,0.2864861488342285,0.05702614784240723,0.043999671936035156,0.2864861488342285,1,True,5
1,LightGBMLarge_BAG_L1,0.935064935064935,0.9808917197452229,0.935064935064935,0.511488825936418,0.015000104904174805,0.021999835968017578,1.2679977416992188,0.015000104904174805,0.021999835968017578,1.2679977416992188,1,True,12
2,WeightedEnsemble_L2,0.9285714285714286,0.9808917197452229,0.9285714285714286,0.6770538243626063,0.08701300621032715,0.09299898147583008,2.139686107635498,0.0010001659393310547,0.0,0.14499974250793457,2,True,13
3,RandomForestEntr_BAG_L1,0.9264069264069263,0.9808917197452229,0.9264069264069263,0.6693421466792572,0.04801297187805176,0.045999765396118164,0.29769015312194824,0.04801297187805176,0.045999765396118164,0.29769015312194824,1,True,6
4,LightGBM_BAG_L1,0.9155844155844155,0.9808917197452229,0.9155844155844155,0.5316336166194523,0.02299976348876953,0.024999380111694336,0.4289984703063965,0.02299976348876953,0.024999380111694336,0.4289984703063965,1,True,4
5,CatBoost_BAG_L1,0.9047619047619048,0.9808917197452229,0.9047619047619048,0.630154233553667,0.09354233741760254,0.04599738121032715,10.458283424377441,0.09354233741760254,0.04599738121032715,10.458283424377441,1,True,7
6,ExtraTreesGini_BAG_L1,0.8831168831168831,0.9808917197452229,0.8831168831168831,0.653131885426503,0.047095298767089844,0.04300212860107422,0.2740132808685303,0.047095298767089844,0.04300212860107422,0.2740132808685303,1,True,8
7,XGBoost_BAG_L1,0.8809523809523809,0.9808917197452229,0.8809523809523809,0.4784387787220648,0.11499881744384766,0.026999950408935547,0.9989979267120361,0.11499881744384766,0.026999950408935547,0.9989979267120361,1,True,10
8,LightGBMXT_BAG_L1,0.8225108225108224,0.9808917197452229,0.8225108225108224,0.5860875039345295,0.05099916458129883,0.02500152587890625,0.402998685836792,0.05099916458129883,0.02500152587890625,0.402998685836792,1,True,3
9,ExtraTreesEntr_BAG_L1,0.7976190476190476,0.9808917197452229,0.7976190476190476,0.6073339628580423,0.046000003814697266,0.04300236701965332,0.2700517177581787,0.046000003814697266,0.04300236701965332,0.2700517177581787,1,True,9
10,NeuralNetTorch_BAG_L1,0.7099567099567098,0.9808917197452229,0.7099567099567098,0.6688700031476236,0.315082311630249,0.21900057792663574,2.140996217727661,0.315082311630249,0.21900057792663574,2.140996217727661,1,True,11
11,KNeighborsUnif_BAG_L1,0.6374458874458874,0.9808917197452229,0.6374458874458874,0.46458923512747874,0.0240628719329834,0.08699870109558105,0.012000322341918945,0.0240628719329834,0.08699870109558105,0.012000322341918945,1,True,1
12,KNeighborsDist_BAG_L1,0.6341991341991341,0.9808917197452229,0.6341991341991341,0.46458923512747874,0.028000593185424805,0.01900029182434082,0.02500009536743164,0.028000593185424805,0.01900029182434082,0.02500009536743164,1,True,2
