,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost_BAG_L1,0.8085430968726163,0.8789808917197452,0.8085430968726163,0.7599699828473412,0.10817575454711914,0.027001619338989258,1.061997890472412,0.10817575454711914,0.027001619338989258,1.061997890472412,1,True,10
1,LightGBM_BAG_L1,0.7543859649122806,0.8789808917197452,0.7543859649122806,0.7707975986277873,0.023999929428100586,0.023998022079467773,0.5209994316101074,0.023999929428100586,0.023998022079467773,0.5209994316101074,1,True,4
2,LightGBMLarge_BAG_L1,0.7391304347826086,0.8789808917197452,0.7391304347826086,0.7069039451114922,0.06200146675109863,0.01799798011779785,1.5519969463348389,0.06200146675109863,0.01799798011779785,1.5519969463348389,1,True,12
3,CatBoost_BAG_L1,0.7303585049580472,0.8789808917197452,0.7303585049580472,0.8024585477415667,0.053000688552856445,0.0449984073638916,12.178686618804932,0.053000688552856445,0.0449984073638916,12.178686618804932,1,True,7
4,WeightedEnsemble_L2,0.7284515636918384,0.8789808917197452,0.7284515636918384,0.8229702687249857,0.16426706314086914,0.18400025367736816,13.972070217132568,0.002000093460083008,0.0,0.1510004997253418,2,True,13
5,LightGBMXT_BAG_L1,0.7284515636918383,0.8789808917197452,0.7284515636918383,0.8068181818181819,0.020999670028686523,0.025002241134643555,0.454998254776001,0.020999670028686523,0.025002241134643555,0.454998254776001,1,True,3
6,RandomForestEntr_BAG_L1,0.7122425629290617,0.8789808917197452,0.7122425629290617,0.7633290451686678,0.032000064849853516,0.045000314712524414,0.36696672439575195,0.032000064849853516,0.045000314712524414,0.36696672439575195,1,True,6
7,RandomForestGini_BAG_L1,0.6897406559877955,0.8789808917197452,0.6897406559877955,0.7686177815894797,0.04599952697753906,0.04400229454040527,0.2770075798034668,0.04599952697753906,0.04400229454040527,0.2770075798034668,1,True,5
8,ExtraTreesEntr_BAG_L1,0.6134630053394355,0.8789808917197452,0.6134630053394355,0.726915380217267,0.03226661682128906,0.04500126838684082,0.29941868782043457,0.03226661682128906,0.04500126838684082,0.29941868782043457,1,True,9
9,ExtraTreesGini_BAG_L1,0.6041189931350115,0.8789808917197452,0.6041189931350115,0.7156232132647227,0.04205679893493652,0.04499983787536621,0.26996517181396484,0.04205679893493652,0.04499983787536621,0.26996517181396484,1,True,8
10,KNeighborsDist_BAG_L1,0.5905797101449275,0.8789808917197452,0.5905797101449275,0.5689679817038307,0.02899956703186035,0.01900005340576172,0.016000032424926758,0.02899956703186035,0.01900005340576172,0.016000032424926758,1,True,2
11,KNeighborsUnif_BAG_L1,0.5795194508009154,0.8789808917197452,0.5795194508009154,0.5744353916523728,0.025501489639282227,0.08499884605407715,0.012000083923339844,0.025501489639282227,0.08499884605407715,0.012000083923339844,1,True,1
12,NeuralNetTorch_BAG_L1,0.5736079328756675,0.8789808917197452,0.5736079328756675,0.6411520869068038,0.2958214282989502,0.2199997901916504,2.8205626010894775,0.2958214282989502,0.2199997901916504,2.8205626010894775,1,True,11
