,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch_BAG_L1,0.6566666666666666,0.9615384615384616,0.6566666666666666,0.6518413597733712,0.2070002555847168,0.16299962997436523,2.378995418548584,0.2070002555847168,0.16299962997436523,2.378995418548584,1,True,11
1,CatBoost_BAG_L1,0.6444444444444445,0.9615384615384616,0.6444444444444445,0.6844192634560907,0.03300023078918457,0.0339961051940918,9.519394159317017,0.03300023078918457,0.0339961051940918,9.519394159317017,1,True,7
2,RandomForestEntr_BAG_L1,0.6077777777777779,0.9615384615384616,0.6077777777777779,0.5660056657223795,0.04799985885620117,0.04600024223327637,0.30222249031066895,0.04799985885620117,0.04600024223327637,0.30222249031066895,1,True,6
3,ExtraTreesGini_BAG_L1,0.6066666666666667,0.9615384615384616,0.6066666666666667,0.5491501416430595,0.04599142074584961,0.043001413345336914,0.26111936569213867,0.04599142074584961,0.043001413345336914,0.26111936569213867,1,True,8
4,RandomForestGini_BAG_L1,0.6044444444444443,0.9615384615384616,0.6044444444444443,0.5760623229461757,0.05299973487854004,0.04300117492675781,0.31204867362976074,0.05299973487854004,0.04300117492675781,0.31204867362976074,1,True,5
5,WeightedEnsemble_L2,0.5966666666666667,0.9615384615384616,0.5966666666666667,0.7263456090651559,0.2830007076263428,0.23699617385864258,13.611634969711304,0.0010004043579101562,0.0,0.15125012397766113,2,True,13
6,XGBoost_BAG_L1,0.5955555555555554,0.9615384615384616,0.5955555555555554,0.6410764872521247,0.10899925231933594,0.023000717163085938,1.0149977207183838,0.10899925231933594,0.023000717163085938,1.0149977207183838,1,True,10
7,LightGBM_BAG_L1,0.5944444444444444,0.9615384615384616,0.5944444444444444,0.5400849858356941,0.053999900817871094,0.021999597549438477,0.38899803161621094,0.053999900817871094,0.021999597549438477,0.38899803161621094,1,True,4
8,ExtraTreesEntr_BAG_L1,0.5922222222222222,0.9615384615384616,0.5922222222222222,0.5114730878186968,0.046004533767700195,0.04300117492675781,0.2730066776275635,0.046004533767700195,0.04300117492675781,0.2730066776275635,1,True,9
9,LightGBMXT_BAG_L1,0.5377777777777778,0.9615384615384616,0.5377777777777778,0.6281869688385269,0.026000261306762695,0.020000219345092773,0.3849978446960449,0.026000261306762695,0.020000219345092773,0.3849978446960449,1,True,3
10,KNeighborsUnif_BAG_L1,0.5305555555555556,0.9615384615384616,0.5305555555555556,0.5373937677053824,0.020999431610107422,0.05795860290527344,0.008997678756713867,0.020999431610107422,0.05795860290527344,0.008997678756713867,1,True,1
11,KNeighborsDist_BAG_L1,0.5305555555555556,0.9615384615384616,0.5305555555555556,0.5390934844192634,0.021999597549438477,0.015000104904174805,0.01199960708618164,0.021999597549438477,0.015000104904174805,0.01199960708618164,1,True,2
12,LightGBMLarge_BAG_L1,0.48999999999999994,0.9615384615384616,0.48999999999999994,0.6396600566572239,0.015999555587768555,0.020000219345092773,1.176997423171997,0.015999555587768555,0.020000219345092773,1.176997423171997,1,True,12
