,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch_BAG_L1,0.6946334089191232,0.9423076923076923,0.6946334089191232,0.6241379310344828,0.2008373737335205,0.16099882125854492,2.033997058868408,0.2008373737335205,0.16099882125854492,2.033997058868408,1,True,11
1,LightGBMLarge_BAG_L1,0.690098261526833,0.9423076923076923,0.690098261526833,0.7496168582375479,0.02900218963623047,0.021999359130859375,1.124997615814209,0.02900218963623047,0.021999359130859375,1.124997615814209,1,True,12
2,RandomForestGini_BAG_L1,0.6791383219954649,0.9423076923076923,0.6791383219954649,0.6374521072796935,0.046025991439819336,0.041001081466674805,0.27990245819091797,0.046025991439819336,0.041001081466674805,0.27990245819091797,1,True,5
3,RandomForestEntr_BAG_L1,0.656084656084656,0.9423076923076923,0.656084656084656,0.6352490421455939,0.0479736328125,0.047998905181884766,0.2889993190765381,0.0479736328125,0.047998905181884766,0.2889993190765381,1,True,6
4,CatBoost_BAG_L1,0.6515495086923659,0.9423076923076923,0.6515495086923659,0.7948275862068965,0.1250002384185791,0.034998416900634766,14.832475900650024,0.1250002384185791,0.034998416900634766,14.832475900650024,1,True,7
5,LightGBM_BAG_L1,0.6507936507936507,0.9423076923076923,0.6507936507936507,0.8116858237547893,0.051000356674194336,0.023998737335205078,0.40999889373779297,0.051000356674194336,0.023998737335205078,0.40999889373779297,1,True,4
6,ExtraTreesEntr_BAG_L1,0.6496598639455782,0.9423076923076923,0.6496598639455782,0.5762452107279694,0.045563697814941406,0.04200005531311035,0.28419995307922363,0.045563697814941406,0.04200005531311035,0.28419995307922363,1,True,9
7,ExtraTreesGini_BAG_L1,0.6303854875283447,0.9423076923076923,0.6303854875283447,0.564176245210728,0.04722118377685547,0.042999982833862305,0.2433772087097168,0.04722118377685547,0.042999982833862305,0.2433772087097168,1,True,8
8,WeightedEnsemble_L2,0.6273620559334845,0.9423076923076923,0.6273620559334845,0.8980842911877395,0.26883816719055176,0.2239983081817627,3.744161367416382,0.002000093460083008,0.0,0.14516830444335938,2,True,13
9,KNeighborsUnif_BAG_L1,0.6239606953892668,0.9294871794871795,0.6239606953892668,0.7048850574712643,0.018000364303588867,0.0579991340637207,0.007999658584594727,0.018000364303588867,0.0579991340637207,0.007999658584594727,1,True,1
10,KNeighborsDist_BAG_L1,0.6190476190476191,0.9294871794871795,0.6190476190476191,0.7068007662835248,0.012999296188354492,0.017000436782836914,0.017999887466430664,0.012999296188354492,0.017000436782836914,0.017999887466430664,1,True,2
11,XGBoost_BAG_L1,0.6167800453514738,0.9423076923076923,0.6167800453514738,0.7840996168582375,0.1080012321472168,0.021999835968017578,1.0309970378875732,0.1080012321472168,0.021999835968017578,1.0309970378875732,1,True,10
12,LightGBMXT_BAG_L1,0.5880574452003022,0.9423076923076923,0.5880574452003022,0.8756704980842911,0.02399921417236328,0.023999691009521484,0.4219985008239746,0.02399921417236328,0.023999691009521484,0.4219985008239746,1,True,3
