,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT_BAG_L1,0.7834558823529412,0.8717948717948718,0.7834558823529412,0.6426598837209302,0.05999898910522461,0.02099895477294922,0.39799952507019043,0.05999898910522461,0.02099895477294922,0.39799952507019043,1,True,3
1,CatBoost_BAG_L1,0.7779411764705881,0.8717948717948718,0.7779411764705881,0.6760901162790698,0.03299999237060547,0.036998748779296875,10.252726554870605,0.03299999237060547,0.036998748779296875,10.252726554870605,1,True,7
2,LightGBM_BAG_L1,0.7606617647058824,0.8717948717948718,0.7606617647058824,0.7156613372093024,0.01800060272216797,0.018999099731445312,0.42799949645996094,0.01800060272216797,0.018999099731445312,0.42799949645996094,1,True,4
3,WeightedEnsemble_L2,0.7558823529411764,0.8717948717948718,0.7558823529411764,0.7717296511627907,0.3380007743835449,0.3099949359893799,15.540638208389282,0.0029997825622558594,0.0,0.14400053024291992,2,True,13
4,LightGBMLarge_BAG_L1,0.7518382352941178,0.8717948717948718,0.7518382352941178,0.6839752906976745,0.024999141693115234,0.021997690200805664,1.2049968242645264,0.024999141693115234,0.021997690200805664,1.2049968242645264,1,True,12
5,XGBoost_BAG_L1,0.7415441176470589,0.8910256410256411,0.7415441176470589,0.7247819767441861,0.04600095748901367,0.023000240325927734,0.9909980297088623,0.04600095748901367,0.023000240325927734,0.9909980297088623,1,True,10
6,RandomForestEntr_BAG_L1,0.7365808823529412,0.8717948717948718,0.7365808823529412,0.6109374999999999,0.04700040817260742,0.050000905990600586,0.3489999771118164,0.04700040817260742,0.050000905990600586,0.3489999771118164,1,True,6
7,ExtraTreesEntr_BAG_L1,0.7126838235294117,0.8717948717948718,0.7126838235294117,0.5745639534883721,0.04699850082397461,0.04400181770324707,0.2751352787017822,0.04699850082397461,0.04400181770324707,0.2751352787017822,1,True,9
8,ExtraTreesGini_BAG_L1,0.6897058823529412,0.8717948717948718,0.6897058823529412,0.5740915697674419,0.04420208930969238,0.040999650955200195,0.28499913215637207,0.04420208930969238,0.040999650955200195,0.28499913215637207,1,True,8
9,RandomForestGini_BAG_L1,0.6830882352941177,0.8717948717948718,0.6830882352941177,0.6068313953488371,0.06399917602539062,0.043000221252441406,0.2960026264190674,0.06399917602539062,0.043000221252441406,0.2960026264190674,1,True,5
10,KNeighborsUnif_BAG_L1,0.5988970588235294,0.8653846153846154,0.5988970588235294,0.5279796511627907,0.010999917984008789,0.05099892616271973,0.008000612258911133,0.010999917984008789,0.05099892616271973,0.008000612258911133,1,True,1
11,KNeighborsDist_BAG_L1,0.5876838235294117,0.8589743589743589,0.5876838235294117,0.5260174418604651,0.022000789642333984,0.01699972152709961,0.018000364303588867,0.022000789642333984,0.01699972152709961,0.018000364303588867,1,True,2
12,NeuralNetTorch_BAG_L1,0.5330882352941176,0.8653846153846154,0.5330882352941176,0.6305232558139535,0.20200037956237793,0.15800023078918457,2.511916160583496,0.20200037956237793,0.15800023078918457,2.511916160583496,1,True,11
