,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT_BAG_L1,0.7917602996254681,0.8557692307692307,0.7917602996254681,0.6948144353369763,0.02599954605102539,0.0189974308013916,0.8809986114501953,0.02599954605102539,0.0189974308013916,0.8809986114501953,1,True,3
1,WeightedEnsemble_L2,0.7782771535580525,0.8557692307692307,0.7782771535580525,0.7586520947176686,0.233734130859375,0.25505900382995605,15.475090742111206,0.003999948501586914,0.0,0.16299962997436523,2,True,13
2,LightGBM_BAG_L1,0.7700374531835206,0.8557692307692307,0.7700374531835206,0.6959244080145719,0.021999597549438477,0.017995119094848633,0.9889984130859375,0.021999597549438477,0.017995119094848633,0.9889984130859375,1,True,4
3,CatBoost_BAG_L1,0.7632958801498126,0.8557692307692307,0.7632958801498126,0.7211976320582878,0.036000728607177734,0.03599882125854492,11.190979719161987,0.036000728607177734,0.03599882125854492,11.190979719161987,1,True,7
4,LightGBMLarge_BAG_L1,0.7610486891385768,0.8557692307692307,0.7610486891385768,0.7106102003642987,0.027001380920410156,0.022999286651611328,1.3849968910217285,0.027001380920410156,0.022999286651611328,1.3849968910217285,1,True,12
5,RandomForestGini_BAG_L1,0.7393258426966292,0.8557692307692307,0.7393258426966292,0.6793032786885246,0.04900002479553223,0.04400181770324707,0.27600812911987305,0.04900002479553223,0.04400181770324707,0.27600812911987305,1,True,5
6,XGBoost_BAG_L1,0.7385767790262172,0.8557692307692307,0.7385767790262172,0.6376081511839709,0.10499930381774902,0.024998903274536133,1.0139992237091064,0.10499930381774902,0.024998903274536133,1.0139992237091064,1,True,10
7,RandomForestEntr_BAG_L1,0.7318352059925093,0.8557692307692307,0.7318352059925093,0.6753472222222222,0.03199958801269531,0.04900097846984863,0.2978818416595459,0.03199958801269531,0.04900097846984863,0.2978818416595459,1,True,6
8,ExtraTreesGini_BAG_L1,0.7198501872659177,0.8557692307692307,0.7198501872659177,0.634278233151184,0.04172539710998535,0.045067548751831055,0.25927042961120605,0.04172539710998535,0.045067548751831055,0.25927042961120605,1,True,8
9,ExtraTreesEntr_BAG_L1,0.7127340823970038,0.8557692307692307,0.7127340823970038,0.6358151183970856,0.03200840950012207,0.045999765396118164,0.29596567153930664,0.03200840950012207,0.045999765396118164,0.29596567153930664,1,True,9
10,NeuralNetTorch_BAG_L1,0.5333333333333334,0.8557692307692307,0.5333333333333334,0.5362591074681239,0.22988557815551758,0.14999938011169434,3.337141513824463,0.22988557815551758,0.14999938011169434,3.337141513824463,1,True,11
11,KNeighborsDist_BAG_L1,0.5104868913857677,0.8557692307692307,0.5104868913857677,0.5741974043715846,0.012999534606933594,0.01900005340576172,0.012999534606933594,0.012999534606933594,0.01900005340576172,0.012999534606933594,1,True,2
12,KNeighborsUnif_BAG_L1,0.49999999999999994,0.8557692307692307,0.49999999999999994,0.5610769581056466,0.020290613174438477,0.016999006271362305,0.007999897003173828,0.020290613174438477,0.016999006271362305,0.007999897003173828,1,True,1
