,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestGini_BAG_L1,0.8333333333333334,0.9519230769230769,0.8333333333333334,0.5388407728181214,0.048999786376953125,0.04700016975402832,0.26599860191345215,0.048999786376953125,0.04700016975402832,0.26599860191345215,1,True,5
1,XGBoost_BAG_L1,0.7353535353535354,0.9519230769230769,0.7353535353535354,0.7844770153231179,0.04399919509887695,0.02500176429748535,1.0489976406097412,0.04399919509887695,0.02500176429748535,1.0489976406097412,1,True,10
2,NeuralNetTorch_BAG_L1,0.7272727272727273,0.9519230769230769,0.7272727272727273,0.6062624916722186,0.2215104103088379,0.15199899673461914,3.2637076377868652,0.2215104103088379,0.15199899673461914,3.2637076377868652,1,True,11
3,CatBoost_BAG_L1,0.7111111111111112,0.9519230769230769,0.7111111111111112,0.7341772151898733,0.06000041961669922,0.03499794006347656,11.05597972869873,0.06000041961669922,0.03499794006347656,11.05597972869873,1,True,7
4,RandomForestEntr_BAG_L1,0.7040404040404041,0.9519230769230769,0.7040404040404041,0.5699533644237176,0.04699993133544922,0.04800081253051758,0.2651371955871582,0.04699993133544922,0.04800081253051758,0.2651371955871582,1,True,6
5,LightGBM_BAG_L1,0.6747474747474747,0.9519230769230769,0.6747474747474747,0.7241838774150566,0.018999814987182617,0.018000364303588867,0.9109981060028076,0.018999814987182617,0.018000364303588867,0.9109981060028076,1,True,4
6,LightGBMLarge_BAG_L1,0.6646464646464647,0.9519230769230769,0.6646464646464647,0.7838107928047968,0.016002893447875977,0.021000385284423828,1.2649974822998047,0.016002893447875977,0.021000385284423828,1.2649974822998047,1,True,12
7,WeightedEnsemble_L2,0.6464646464646464,0.9519230769230769,0.6464646464646464,0.8127914723517653,0.11400103569030762,0.10700154304504395,4.272992372512817,0.0019991397857666016,0.0010001659393310547,0.15400004386901855,2,True,13
8,LightGBMXT_BAG_L1,0.6161616161616162,0.9519230769230769,0.6161616161616162,0.7846102598267821,0.02299952507019043,0.01999950408935547,0.8849987983703613,0.02299952507019043,0.01999950408935547,0.8849987983703613,1,True,3
9,ExtraTreesGini_BAG_L1,0.603030303030303,0.9519230769230769,0.603030303030303,0.595802798134577,0.03300023078918457,0.04699993133544922,0.2579991817474365,0.03300023078918457,0.04699993133544922,0.2579991817474365,1,True,8
10,ExtraTreesEntr_BAG_L1,0.5272727272727273,0.9519230769230769,0.5272727272727273,0.5602265156562292,0.032000064849853516,0.04699993133544922,0.28600072860717773,0.032000064849853516,0.04699993133544922,0.28600072860717773,1,True,9
11,KNeighborsDist_BAG_L1,0.5171717171717172,0.9519230769230769,0.5171717171717172,0.565489673550966,0.023999452590942383,0.015999794006347656,0.014000177383422852,0.023999452590942383,0.015999794006347656,0.014000177383422852,1,True,2
12,KNeighborsUnif_BAG_L1,0.507070707070707,0.9519230769230769,0.507070707070707,0.5681545636242505,0.010000467300415039,0.021999359130859375,0.009000301361083984,0.010000467300415039,0.021999359130859375,0.009000301361083984,1,True,1
