,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM_BAG_L1,0.6831683168316831,0.9711538461538461,0.6831683168316831,0.5133320544791866,0.05000114440917969,0.01799917221069336,0.885998010635376,0.05000114440917969,0.01799917221069336,0.885998010635376,1,True,4
1,LightGBMXT_BAG_L1,0.6402640264026402,0.9711538461538461,0.6402640264026402,0.56713984270094,0.05199790000915527,0.02100062370300293,0.8449983596801758,0.05199790000915527,0.02100062370300293,0.8449983596801758,1,True,3
2,LightGBMLarge_BAG_L1,0.6105610561056105,0.9711538461538461,0.6105610561056105,0.6406100134279686,0.01600193977355957,0.018999814987182617,1.2739982604980469,0.01600193977355957,0.018999814987182617,1.2739982604980469,1,True,12
3,ExtraTreesEntr_BAG_L1,0.6006600660066006,0.9711538461538461,0.6006600660066006,0.5602340303088433,0.03200054168701172,0.046000003814697266,0.2429664134979248,0.03200054168701172,0.046000003814697266,0.2429664134979248,1,True,9
4,ExtraTreesGini_BAG_L1,0.5643564356435643,0.9711538461538461,0.5643564356435643,0.53999616343756,0.045410871505737305,0.04399991035461426,0.24640321731567383,0.045410871505737305,0.04399991035461426,0.24640321731567383,1,True,8
5,XGBoost_BAG_L1,0.5643564356435642,0.9711538461538461,0.5643564356435642,0.651640130443123,0.10599899291992188,0.025000333786010742,1.0289976596832275,0.10599899291992188,0.025000333786010742,1.0289976596832275,1,True,10
6,CatBoost_BAG_L1,0.5247524752475248,0.9711538461538461,0.5247524752475248,0.674851333205448,0.03200030326843262,0.03799939155578613,11.476978302001953,0.03200030326843262,0.03799939155578613,11.476978302001953,1,True,7
7,RandomForestEntr_BAG_L1,0.5,0.9711538461538461,0.5,0.46643007864953,0.04700517654418945,0.047002553939819336,0.25797224044799805,0.04700517654418945,0.047002553939819336,0.25797224044799805,1,True,6
8,WeightedEnsemble_L2,0.48514851485148514,0.9711538461538461,0.48514851485148514,0.7015154421638212,0.2566227912902832,0.23450493812561035,15.744937658309937,0.0009999275207519531,0.0,0.1509995460510254,2,True,13
9,NeuralNetTorch_BAG_L1,0.4686468646864686,0.9711538461538461,0.4686468646864686,0.6395549587569538,0.18361973762512207,0.14850425720214844,2.817962169647217,0.18361973762512207,0.14850425720214844,2.817962169647217,1,True,11
10,RandomForestGini_BAG_L1,0.457095709570957,0.9711538461538461,0.457095709570957,0.5895837329752542,0.05599856376647949,0.04499983787536621,0.2589998245239258,0.05599856376647949,0.04499983787536621,0.2589998245239258,1,True,5
11,KNeighborsUnif_BAG_L1,0.4405940594059406,0.9711538461538461,0.4405940594059406,0.5957222328793401,0.010001182556152344,0.012001276016235352,0.00899958610534668,0.010001182556152344,0.012001276016235352,0.00899958610534668,1,True,1
12,KNeighborsDist_BAG_L1,0.4405940594059406,0.9711538461538461,0.4405940594059406,0.5978323422213697,0.013999700546264648,0.017000198364257812,0.015999794006347656,0.013999700546264648,0.017000198364257812,0.015999794006347656,1,True,2
