,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,0.7232441471571907,0.8761904761904762,0.7232441471571907,0.7916483516483517,0.22880935668945312,0.29802560806274414,15.740010023117065,0.0019998550415039062,0.0,0.1510004997253418,2,True,13
1,CatBoost_BAG_L1,0.7182274247491639,0.8761904761904762,0.7182274247491639,0.7530769230769231,0.031000137329101562,0.03799772262573242,11.424018144607544,0.031000137329101562,0.03799772262573242,11.424018144607544,1,True,7
2,LightGBMXT_BAG_L1,0.7048494983277592,0.8761904761904762,0.7048494983277592,0.7299450549450549,0.02700018882751465,0.019031047821044922,0.4929995536804199,0.02700018882751465,0.019031047821044922,0.4929995536804199,1,True,3
3,XGBoost_BAG_L1,0.6906354515050167,0.8571428571428571,0.6906354515050167,0.7605494505494506,0.039998531341552734,0.02299809455871582,1.0889978408813477,0.039998531341552734,0.02299809455871582,1.0889978408813477,1,True,10
4,LightGBM_BAG_L1,0.6647157190635451,0.8761904761904762,0.6647157190635451,0.7453571428571428,0.019999980926513672,0.019001007080078125,0.5009989738464355,0.019999980926513672,0.019001007080078125,0.5009989738464355,1,True,4
5,KNeighborsUnif_BAG_L1,0.6580267558528428,0.8666666666666667,0.6580267558528428,0.5368406593406593,0.012998580932617188,0.07799887657165527,0.01100015640258789,0.012998580932617188,0.07799887657165527,0.01100015640258789,1,True,1
6,KNeighborsDist_BAG_L1,0.6563545150501672,0.8666666666666667,0.6563545150501672,0.5359340659340659,0.013999700546264648,0.016000032424926758,0.020999908447265625,0.013999700546264648,0.016000032424926758,0.020999908447265625,1,True,2
7,RandomForestGini_BAG_L1,0.6429765886287626,0.8761904761904762,0.6429765886287626,0.6714285714285714,0.06099963188171387,0.04600024223327637,0.32210636138916016,0.06099963188171387,0.04600024223327637,0.32210636138916016,1,True,5
8,RandomForestEntr_BAG_L1,0.6421404682274248,0.8761904761904762,0.6421404682274248,0.6924175824175824,0.046000003814697266,0.045999765396118164,0.35399866104125977,0.046000003814697266,0.045999765396118164,0.35399866104125977,1,True,6
9,LightGBMLarge_BAG_L1,0.6354515050167224,0.8761904761904762,0.6354515050167224,0.7338461538461536,0.01599884033203125,0.01599860191345215,1.4749972820281982,0.01599884033203125,0.01599860191345215,1.4749972820281982,1,True,12
10,ExtraTreesEntr_BAG_L1,0.5865384615384616,0.8666666666666667,0.5865384615384616,0.6548076923076924,0.032904863357543945,0.04499983787536621,0.3019993305206299,0.032904863357543945,0.04499983787536621,0.3019993305206299,1,True,9
11,ExtraTreesGini_BAG_L1,0.5476588628762542,0.8761904761904762,0.5476588628762542,0.6914010989010989,0.03290867805480957,0.04400038719177246,0.2729983329772949,0.03290867805480957,0.04400038719177246,0.2729983329772949,1,True,8
12,NeuralNetTorch_BAG_L1,0.5091973244147157,0.8571428571428571,0.5091973244147157,0.6106868131868132,0.2820165157318115,0.1940011978149414,3.0539987087249756,0.2820165157318115,0.1940011978149414,3.0539987087249756,1,True,11
