,model,score_test,accuracy,roc_auc,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch_BAG_L1,0.941747572815534,0.9809523809523809,0.941747572815534,0.5223214285714286,0.27596020698547363,0.20100164413452148,2.1208689212799072,0.27596020698547363,0.20100164413452148,2.1208689212799072,1,True,11
1,ExtraTreesEntr_BAG_L1,0.924757281553398,0.9809523809523809,0.924757281553398,0.44062500000000004,0.04699540138244629,0.045000314712524414,0.2686336040496826,0.04699540138244629,0.045000314712524414,0.2686336040496826,1,True,9
2,ExtraTreesGini_BAG_L1,0.9174757281553397,0.9809523809523809,0.9174757281553397,0.41124999999999995,0.03798103332519531,0.04700016975402832,0.3019988536834717,0.03798103332519531,0.04700016975402832,0.3019988536834717,1,True,8
3,CatBoost_BAG_L1,0.8932038834951457,0.9809523809523809,0.8932038834951457,0.5048214285714285,0.058000802993774414,0.035999298095703125,11.603979110717773,0.058000802993774414,0.035999298095703125,11.603979110717773,1,True,7
4,LightGBMLarge_BAG_L1,0.8689320388349514,0.9809523809523809,0.8689320388349514,0.5059821428571428,0.051999568939208984,0.021999359130859375,1.2739970684051514,0.051999568939208984,0.021999359130859375,1.2739970684051514,1,True,12
5,RandomForestGini_BAG_L1,0.8349514563106796,0.9809523809523809,0.8349514563106796,0.46133928571428573,0.05200004577636719,0.04499959945678711,0.3038792610168457,0.05200004577636719,0.04499959945678711,0.3038792610168457,1,True,5
6,RandomForestEntr_BAG_L1,0.796116504854369,0.9809523809523809,0.796116504854369,0.4291964285714286,0.04699969291687012,0.04800009727478027,0.31296229362487793,0.04699969291687012,0.04800009727478027,0.31296229362487793,1,True,6
7,LightGBM_BAG_L1,0.7063106796116505,0.9809523809523809,0.7063106796116505,0.4553571428571429,0.04999947547912598,0.020999670028686523,0.961998462677002,0.04999947547912598,0.020999670028686523,0.961998462677002,1,True,4
8,LightGBMXT_BAG_L1,0.5631067961165048,0.9809523809523809,0.5631067961165048,0.5458928571428573,0.016000032424926758,0.018999576568603516,0.8889975547790527,0.016000032424926758,0.018999576568603516,0.8889975547790527,1,True,3
9,XGBoost_BAG_L1,0.5485436893203883,0.9809523809523809,0.5485436893203883,0.5464285714285714,0.0410006046295166,0.023998737335205078,0.9999969005584717,0.0410006046295166,0.023998737335205078,0.9999969005584717,1,True,10
10,WeightedEnsemble_L2,0.5,0.9809523809523809,0.5,0.6228571428571429,0.08000040054321289,0.08199691772460938,2.0689947605133057,0.0009999275207519531,0.0,0.15599989891052246,2,True,13
11,KNeighborsDist_BAG_L1,0.46601941747572817,0.9809523809523809,0.46601941747572817,0.5737499999999999,0.009999752044677734,0.01900005340576172,0.013000011444091797,0.009999752044677734,0.01900005340576172,0.013000011444091797,1,True,2
12,KNeighborsUnif_BAG_L1,0.46601941747572817,0.9809523809523809,0.46601941747572817,0.5753571428571428,0.012000083923339844,0.019998550415039062,0.011000394821166992,0.012000083923339844,0.019998550415039062,0.011000394821166992,1,True,1
